name,image,description
Edith Piaf - Ich singe um mein Leben,https://einfachebuecher.de/media/4e/ef/85/1660317347/Ich%20singe%20um%20mein%20Leben%20-%20cover_Lowres.jpg,"Edith wächst ohne Mutter und mit einem alkoholkranken Vater
auf.

Ihr Leben ist geprägt von Einsamkeit, Lieblosigkeit und
Alkohol.

Das einzige, was Edith kann, ist Singen.

Mit ihrer Stimme ermöglicht sie sich ein Stück Freiheit und
Selbstachtung.

Edith Piaf wird schließlich berühmt. Sie gibt unzählige
Konzerte.

Ihre Stimme geht um die ganze Welt.

Jeder kennt sie als den Spatz von Paris.

Und doch holt ihre Kindheit sie immer wieder ein.

Ihre Sehnsucht nach Liebe ist unstillbar.

Und so muss Edith Piaf um ihr Leben singen.

Edith Piaf wurde unter dem Namen Edith Gassion 1915 in Paris
geboren. Sie starb 1963 im Alter von 47 Jahren in Südfrankreich. Ihre Liedtexte
sind weltweit bekannt und auf zahlreichen Platten erschienen. Edith Piaf war
dafür bekannt, dass sie sich um arme und benachteiligte Menschen gekümmert hat.
Sie verhalf zahlreichen Musikern zu großem Erfolg. 

Lesen Sie hier die ersten Kapitel aus ""Edith Piaf - Ich singe um mein Leben! Ausschließlich
zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Ein Engel im Park,https://einfachebuecher.de/media/9b/73/79/1654876198/Ein_Engel_im_Park_-_cover_Lowres_m.jpg,"Clara wird arbeitslos. Aber ihr Freund Rob hat eine Idee. Mit Eifer machen sich Clara und Rob an die Eröffnung von ihrem eigenen Suppen-Lokal. Aber wieso meldet sich Rob plötzlich nicht mehr? Clara weiß nicht weiter. Sie hat eine Menge Schulden. Im Park sucht sie nur ihre Ruhe …
Ein alter Mann steht vor mir.
„Junge Frau, ich möchte gerne auf meiner Parkbank sitzen. Machen Sie mal Platz!“
Spinnt der? Wieso seine Parkbank? Dieser Park gehört allen! Ich richte mich langsam auf und setzte mich hin. „Geht doch“, sagt der alte Mann.
Und setzt sich neben mich.
Lesen Sie hier die ersten Kapitel aus Ein Engel im Park! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Ein ganzes Leben,https://einfachebuecher.de/media/a4/41/0f/1654876197/Ein_Ganzes_Leben_-_cover_Lowres_m.jpg,"Andreas Egger war vier Jahre alt, als sein Leben in den Bergen begann. Seine Mutter war gestorben. Sein Onkel nahm den Jungen nur zur sich, weil er Geld mitgebracht hatte. Liebe kannte Egger keine, nur Schläge. Er wuchs heran zu einem ruhigen, aber kräftigen Mann.
Die Geschichte handelt vom einfachen Leben dieses einfachen Mannes. Wie er hinnahm, was er nicht ändern konnte. Von seiner Liebe zu den Bergen. Und zur Frau, die ihm nur kurze Zeit ihre Liebe schenken konnte.
Er schaute über den Hügel und schluchzte laut auf.
Er kniete im Schnee und sah die Stelle, an der sein Haus gestanden hatte.
„Marie! Marie!!“
Er rief ihren Namen in die Stille und wusste, dass keiner ihn hörte.
Der Mond schien.
Der Österreicher Robert Seethaler (geb. 1966) ist ein vielfach ausgezeichneter Schriftsteller und Drehbuchautor. Seine Romane „Der Trafikant“ (2012) und „Ein ganzes Leben“ (2014) wurden zu großen Publikumserfolgen.
Lesen Sie hier die ersten Kapitel aus Ein ganzes Leben! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Ein Schatten in der Nacht,https://einfachebuecher.de/media/d0/f6/ec/1654876244/Ein_Schatten_in_der_Nacht_-_cover_Lowres_m.jpg,"„Tessa? Tessa? 
Keine Angst. 
Ich bin es. 
Dein Bruder Ben.“   
 
Aber Tessa antwortet nicht. 
Denn sie ist nicht da. Tessa ist tot. 
Und Tote reden nicht. 
Bens Schwester Tessa ist tot. 
Sie saß hinter Maik, 
als sein Motorrad aus der Kurve flog. 
Alle sagen, dass es ein Unfall war. 
Doch Ben will Rache …   
 
Ein Schatten in der Nacht gehört zur Serie Schnappschuss, einer spannenden Buchreihe für Jugendliche. Mit einfachen Wörtern und dynamischen, bunten Illustrationen macht Lesen gleich doppelt so viel Spaß!  
Lesen Sie hier die ersten Kapitel aus Ein Schatten in der Nacht! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten. Zubehör: Lesebegleitheft"
Ein Sommer in Tanum,https://einfachebuecher.de/media/59/19/3a/1654876191/Ein_Sommer_in_Tanum_-_cover_m.jpg,"Anna wird von ihrem Mann Tom verlassen. Für Anna bricht eine Welt zusammen. Bis sie eines Tages zu ihrer Chefin gerufen wird. Anna soll einen Reisebericht über Felsbilder in Schweden schreiben. Dort begegnet sie Sven. Die beiden kommen sich immer näher. Bis Anna bei einem Unfall ein Geheimnis von Sven entdeckt. Ein Geheimnis, das alte Wunden aufreißt.

Ich sehe, wie er rutscht.
Wie sein Fuß sich verhakt.
Wie dieser große Mann fliegt.
Wie er mit voller Wucht stürzt.
Wie die Flasche zerschellt.
Wie der Champagner zischt.
Ich sehe, wie Svens Kopf erbarmungslos
auf den Felsen knallt.
Der Körper zuckt noch einmal.
Dann schweigen die Felsen.

Marion Döbert ist Autorin und freie Publizistin. Sie schreibt Lektüren in verständlicher Sprache und ist Gründungsund Vorstandsmitglied im Bundesverband Alphabetisierung und Grundbildung e.V.Zu diesem Titel ist Gratis-Unterrichtsmaterial erhältlich. Sie finden es hier. Lesen Sie hier die ersten Kapitel aus Ein Sommer in Tanum! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

 Zubehör: Lesebegleitheft"
Ein Wochenende ohne Eltern,https://einfachebuecher.de/media/93/1d/cd/1654876216/Ein_Wochenende_ohne_Eltern_-_cover_Lowres_m.jpg,"„Ist doch okay,

dass die Jungs auch da sind, oder?“,

fragt Katrin.

„Ich wusste nichts davon.

Sie sind uns nachgefahren.“

 

Katrin lacht. Sie freut sich. Ich sehe es

an ihrem Gesicht.

„Kein Problem. Cool, dass ihr da seid“, sage ich.

 

Als ihre Mutter am Wochenende weg ist, lädt Rosa ihre beste Freundin Sara ein. Zwei andere Freundinnen, Katrin und Ellen, kommen auch dazu. Was als kleine, gemütliche Feier beginnt, gerät schnell außer Kontrolle …

 

Lesen Sie hier die ersten Kapitel aus Ein Wochenende ohne Eltern! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

 Zubehör: Lesebegleitheft"
Eine glückliche Ehe,https://einfachebuecher.de/media/6a/4d/79/1654876243/Eine_glueckliche_Ehe_lowres_m.jpg,"Hellmuth Wegener, der früher Peter Hasslick war,
schwört sich still:
Sie wird nie erfahren,
wie es war. Nie!
Sie soll immer glauben,
ihr Mann ist nach Hause gekommen.
Wir werden das glücklichste Paar auf der Welt.  
 
Heinz G. Konsalik (1921-1999) war einer der am meisten verkauften Schriftsteller Deutschlands. Seine Bücher wurden weltweit viele Millionen Mal verkauft. In Eine glückliche Ehe erzählt Heinz G. Konsalik von Peter Hasslick, der im Zweiten Weltkrieg in die Rolle eines anderen schlüpft.
Als Hellmuth Wegener lebt Peter sein Leben an der Seite von Irmi. Irmi hatte ihren Mann Hellmuth bei einer Fernhochzeit geheiratet und erkennt den Schwindel nicht – oder etwa doch?    
Lesen Sie hier die ersten Kapitel aus Eine glückliche Ehe! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Eine unbeliebte Frau,https://einfachebuecher.de/media/73/f5/d6/1654876196/Eine_unbeliebte_frau_-_cover_v2-Kopieren.pdf_page_1_m.jpg,"Es ist Sonntag. Ein wunderschöner Morgen. Nur die Leiche zwischen dem Gras auf dem Weinberg stört. Hardenbach ist tot. Der bekannte Staats-Anwalt. War es Selbstmord? Als dann auch noch die schöne Isabell stirbt, ist Haupt-Kommissar Bodenstein und seiner Kollegin Pia Kirchhoff klar: Das wird ein schwieriger Fall! Alle Spuren weisen auf Gut Waldhof hin. Ein Reitstall für reiche und schöne Leute. Aber auch hier ist nicht alles so, wie es sein soll…
Das Tor zur Klinik steht weit auf.
Auf dem Hof parkt das Auto von Doktor Kerstner.
Aber sie sehen kein Licht. Kein Mensch bewegt sich.
Die Stimmung ist komisch. Gruselig. Irgendetwas stimmt hier nicht.
Eine Taschenlampe leuchtet auf. Verschwindet. Und leuchtet wieder auf.
Irgendwo bellt ein Hund. Ein Pferd schnaubt.
Sonst ist alles still. Zu still.
Bodenstein greift nach seinem Revolver. „Wir gehen rein“, sagt er.
Nele Neuhaus gehört zu den bekanntesten deutschen Schriftstellerinnen. Ihre Krimis mit Pia Kirchhoff und Oliver von Bodenstein sind absolute Bestseller und wurden zum Teil auch verfilmt.Lesen Sie hier die ersten Kapitel aus Eine unbeliebte Frau! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Eine Weihnachtsgeschichte,https://einfachebuecher.de/media/3a/15/3c/1654876194/Eine_Weihnachtsgeschichte_-_cover_Low-res_m.jpg,"Diese berühmte Weihnachtsgeschichte spielt im Jahr 1843. An Heiligabend. Alle feiern Weihnachten. Nur einer nicht: der alte Ebenezer Scrooge. Für Scrooge ist Weihnachten reine Zeitverschwendung. Er verdient lieber Geld. Doch dann bekommt Scrooge unerwarteten Besuch. Es ist seine allerletzte Chance, sich zu besinnen. Und Weihnachten so zu feiern wie alle anderen.
Das Geräusch kommt aus dem Keller.
Es klingt wie eine schwere Kette,
die über die Steintreppe geschleppt wird.
Das Rasseln der Kette wird immer lauter.
Und es kommt immer näher.
Jetzt hört es Scrooge draußen auf der Treppe.
Vor der Wohnungstür hört das Rasseln auf.
Voller Angst starrt Scrooge auf die Tür.
Der englische Schriftsteller Charles Dickens wurde 1812 geboren. Seine Eltern waren arm. Viele eigene Erfahrungen aus seiner Kindheit beschrieb er in seinen berühmten Büchern „Oliver Twist“ und „David Copperfield“.Lesen Sie hier die ersten Kapitel aus Eine Weihnachtsgeschichte! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Einfach & Aktuell,https://einfachebuecher.de/media/de/bc/8f/1654876275/EinfachAktuell_m.png,"Abonnieren Sie  Einfach & Aktuell: Die digitale Wochenzeitung 

Kompakt, übersichtlich, verständlich und leicht lesbar!

Diese digitale Wochenzeitung besteht aus einer A4-Seite mit drei der wichtigsten Themen der Woche und vier Seiten Unterrichtsmaterial mit Fragen zum Textverständnis und Anregungen für Diskussionen. Das didaktische Material bieten wir in zwei Varianten an: mit der Anrede ""Sie"" und mit der Anrede ""du"". Sie wählen aus, was zu Ihren Schülern/Kursteilnehmern passt.

Einfach & Aktuell ist hervorragend für den Einsatz im Unterricht geeignet. Drucken Sie die Zeitung und den Arbeitsbogen einfach für die ganze Klasse aus!

Einfach & Aktuell erscheint 40 Mal im Jahr (wöchentlich außer in den Schulferien). Die Zeitung steht als PDF-Datei für Sie jeden Montag bis spätestens 11 Uhr auf zum Download bereit.

Ein kostenloses Probeexemplar finden Sie hier.

 

Preise 2023

Ein Abonnement von Einfach & Aktuell kostet € 290,- im Jahr inkl. Umsatzsteuer. Das entspricht einem Nettopreis von € 271,03. Dafür erhalten Sie:   40 Ausgaben der einfachen Zeitung   wöchentlich neue Anregungen für den Unterricht   eine Kopierberechtigung für den Einsatz innerhalb Ihrer Organisation





 

Dauer des Abonnements

Ihr Einfach & Aktuell-Abo läuft für ein Jahr ab Abschluss des Abos. Es verlängert sich automatisch, wenn Sie es nicht mit vier Wochen Frist vor Ablauf des Zeitraums kündigen. Abweichende Laufzeiten können schriftlich vereinbart werden. Schreiben Sie uns in diesem Fall bitte eine Mail.

 

Preiserhöhungen

Angegeben ist der aktuell gültige Preis. Bei Abschluss eines Abos ist er für das erste Abo-Jahr festgeschrieben. Danach ist der Verlag berechtigt, den Preis um maximal 10 Prozent pro Jahr zu erhöhen ohne den Kunden zu informieren und ohne, dass daraus ein Sonderkündigungsrecht entsteht."
Einfach & Aktuell Thema,https://einfachebuecher.de/media/63/c4/c0/1689766112/Hitze_Titelbild.jpg,"Abonnieren Sie Einfach & Aktuell Thema: Unsere digitalen Themenhefte  Spannende Themen  - Jede Woche in Einfacher Sprache zusammengefasst! Die Einfach & Aktuell Thema bieten die Möglichkeit, tiefer in ein Themenfeld einzutauchen. Die spannenden Artikel der Themenhefte werden durch Aufgaben ergänzt, die das Leseverständnis unterstützen. Dadurch ist die ​Einfach & Aktuell Thema sehr gut für den Einsatz im Unterricht geeignet. Jede Woche gibt es ein neues spannendes Thema zu entdecken! Alle Ausgaben werden in ein Themen-Archiv eingefügt, das Ihnen immer zur Verfügung steht. So haben Lehrkräfte für die nächste Unterrichtsreihe direkt das passende Themenheft parat.  Die Einfach & Aktuell Thema erscheint wöchentlich montags. Eine kostenlose Probeausgabe finden Sie hier.  PreiseBis Ende des Jahres 2023 ist die Einfach & Aktuell Thema in einem Sonderangebot für € 99 als Abo erhältlich.  Dabei erhalten Sie: 16 Ausgaben bis Ende 2023eine Ausgabe pro Wochespannende Einblicke in verschiedenste Themen Zugriff auf unser Themenarchiv  Ab 2024 ist die Einfach & Aktuell Thema zu einem Preis von € 319 im Jahres-Abo erhältlich (40 Ausgaben pro Jahr).  Für Kundinnen und Kunden, die bereits die Einfach & Aktuell erhalten, gibt es zudem ein Kombiangebot: Beide Zeitungen für €499 im Jahres-Abo. Dieses Angebot ist ab dem 01.01.2024 verfügbar.  Dauer des AbonnementsIhr Abo für die Einfach & Aktuell Thema läuft nach Abschluss bis Ende des Jahres 2023. Das Probeabonnement verlängert sich nicht automatisch. Abweichende Laufzeiten können schriftlich vereinbart werden. Schreiben Sie uns in diesem Fall bitte eine Mail. Preiserhöhung Angegeben ist der aktuell gültige Preis. Bei Abschluss eines Abos ist dieser bis Ende des Jahres festgeschrieben. Der Verlag ist ab 2025 berechtigt, den Preis um maximal 10 Prozent pro Jahr zu erhöhen ohne den Kunden zu informieren und ohne, dass daraus ein Sonderkündigungsrecht entsteht."
Einmal Schnitzel mit Buch,https://einfachebuecher.de/media/e7/5f/3b/1654876228/Einmal_Schnitzel_mit_buch_cover_digital_lowres_m.jpg,"Acht Kurzgeschichten über acht verschiedene Lebens-Schicksale:
Eine Köchin verliert plötzlich ihre Arbeit und hat eine verrückte Idee.
Ein junger Mann muss um Leben und Tod kämpfen.
Eine Frau gerät im Schwimmbad in eine äußerst peinliche Situation.
Paula wird wegen einer anderen von ihrem Mann verlassen.
Lisa Möller soll eine lebensgefährliche Entscheidung treffen.
Johanna will ihr Volk retten.
Und eine Frau erlebt auf einer Insel seltsame Vorfälle.
 
Plötzlich verändert sich das Gesicht von Jürgen Müller.
Er sagt zu mir:
„Jetzt kannst du ...“
Aber dann spricht er nicht weiter.
Er kann nicht mehr weitersprechen.
Sein Gesicht ist weiß wie Kreide.
„Herr Müller?“, sage ich.
„Herr Müller?“
Nichts.
Jürgen Müllers Kopf fällt nach vorne.
Sein Körper hängt schwer in dem Sicherheits-Gurt.
Ich fasse ihn an der Schulter an.
Ich schüttele ihn leicht.
Aber er sackt nur noch tiefer in sich zusammen.
 
Jede Kurzgeschichte von Marion Döbert ist wie ein Buch im Mini-Format.
Alle Geschichten haben einen wahren Kern.
Und sie regen dazu an, mutig zu sein, nicht aufzugeben oder
einfach mal über die Tragik des Lebens zu schmunzeln.
 Einmal Schnitzel mit Buch macht Appetit auf das Lesen und auf Bücher.
 
Lesen Sie hier die ersten Kapitel aus Einmal Schnitzel mit Buch! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Ella auf Achse,https://einfachebuecher.de/media/c2/5b/60/1654876216/Ella_auf_Achse_lowres_m.jpg,"Ella bekommt eine große Chance beim Fernsehen. Ein Interview mit dem Schlager-Star Toni Rakete! Aber dann kommt alles anders …
 Toni Rakete trägt eine viel zu enge Lederhose. Sein Hemd hat er bis zum Bauchnabel aufgeknöpft. Damit man seine Brusthaare sehen kann. Igitt, wie eklig! Und den soll ich interviewen? Na, das kann ja was werden!
 Mit der Hilfe von ihren Freunden kann Ella sich aus einer schrecklichen Situation befreien. Aber hätte Ella auch anders handeln können?
Lesen Sie hier die ersten Kapitel aus Ella auf Achse! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.
Zubehör: Lesebegleitheft"
Ellbogen,https://einfachebuecher.de/media/70/11/ae/1654876226/9783948856014_m.jpg,"Hazal ist fast 18 und lebt mit ihrer türkischen Familie in Berlin.
Sie und ihre Freundinnen fühlen sich dort nicht zu Hause. Nicht in Berlin, und nicht in ihren Familien.
Die Mädchen jobben und hängen rum.
Sie haben keine Ahnung, wie ihre Zukunft aussehen soll.
Wir stolpern zurück zum S-Bahnhof.
Gül schimpft die ganze Zeit laut vor sich hin.
Elma und ich schweigen.
Ich habe Wut im Bauch.
Genau wie Elma.
Ich kann ihre Wut spüren.
Sie wächst und wächst.
In dem Roman Ellbogen schreibt die junge Autorin über die Lage vieler junger Menschen in Deutschland mit ausländischen Wurzeln. Sie sind zerrissen zwischen dem, was ihre Familien von ihnen erwarten, und ihren eigenen Wünschen.
Lesen Sie hier die ersten Kapitel aus Ellbogen! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.
Zubehör: Lesebegleitheft"
Entwurzelte Schatten,https://einfachebuecher.de/media/9b/d9/59/1654876238/Entwurzelte_Schatten_lowres_m.jpg,"Kommissar Viertaler ist seit ein paar Wochen in Pension. Jeden Morgen geht er mit seiner Hündin Hexle im Wald spazieren. Dabei begegnet er oft einem jungen Flüchtling, der im Wald joggt.

Doch an diesem Tag rennt ihm der Flüchtling plötzlich panisch entgegen.

 

Hexle fängt an zu bellen und zieht an der Leine.

Viertaler ist jetzt auch neugierig geworden.

Er steigt den Hang zur Brücke hinauf.

Obwohl er so viele Jahre lang mit Mord und Totschlag zu tun hatte, ist er schockiert.

Eine kopflose Leiche hat er auch noch nicht oft gesehen.

 

Viertaler kann nicht anders und mischt sich in die Ermittlungen ein. Zusammen mit einer Freundin will er herausfinden, wer der Mörder ist.

Und was hat eigentlich der Flüchtling mit dem Mord zu tun?



In Zusammenarbeit mit der Koordinationsstelle Inklusion vom Landkreis Landsberg am Lech.

 

Lesen Sie hier die ersten Kapitel aus Entwurzelte Schatten! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

Zubehör: Lesebegleitheft"
Erebos,https://einfachebuecher.de/media/db/1f/5e/1654876225/Erebos-lowres_m.jpg,"An einer Schule in London gibt es bei Nick und seinen Freunden nur noch ein Thema: das Computerspiel Erebos. Das Spiel hat strenge Regeln. Niemand darf darüber reden.
Schnell wird Nick süchtig nach dem Spiel. Erebos scheint alles über ihn zu wissen. Und Erebos erteilt ihm Aufträge. Diese muss Nick auch in der echten Welt ausführen.
Und dann kommt plötzlich ein ganz seltsamer Auftrag …
„Es geht um Mister Watson, euren Englisch-Lehrer.
Du wirst morgen in der ersten Pause in den Waschraum gehen.
Dort findest du in der hintersten Toilette ein kleines Fläschchen.
Nimm die Flasche und schütte den Inhalt in die Thermoskanne von Mister Watson.
Er darf es aber nicht merken!
Und vor allem:
Sorge dafür, dass dich niemand sieht!“
Erebos hat 2011 den Deutschen Jugendliteraturpreis gewonnen. Das Buch ist ein moderner Klassiker. Es zeigt, warum Computerspiele so beliebt sind, aber auch welche Gefahren von Spielen ausgehen können.
Lesen Sie hier die ersten Kapital aus Erebos! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
